,"id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","dist_meters","wait_sec"
922,923,Quito,2017-04-21,2017-04-21,0.46646817758474396,0.12453334978445599,-78.47944362,-0.16728693999999303,N,481,2904,121
923,924,Bogotá UberX,2017-04-21,2017-04-21,0.38586234714069895,0.755524139882553,-74.0491821,4.69282765999999,N,4603,12156,2908
924,925,Aguascalientes,2017-04-21,2017-04-21,0.234505204919401,0.50760437729158,-102.276426,21.88924998,N,915,7587,295
925,926,Quito,2017-04-21,2017-04-21,0.615193256023572,0.21406803417,-78.49060999976159,-0.145300886010025,N,728,5907,80
926,927,Monterrey,2017-04-20,2017-04-21,0.19477271990279504,0.6666426969286771,-100.41468,25.67498634,N,34502,16763,10
927,928,Quito,2017-04-21,2017-04-21,0.449211540976808,0.0956974827228493,-78.45894064,-0.13675536000001,N,30,111,0
928,929,Riobamba,2017-04-21,2017-04-21,0.7289379372987859,0.15935194281403198,-78.68599582657141,-1.6474871482333502,N,1102,6209,417
929,930,Quito,2017-04-21,2017-04-21,0.7166400010591891,0.6714214084365571,-78.5340526033708,-0.254013304494397,N,990,6421,336
930,931,Quito,2017-04-21,2017-04-21,0.457610788883325,0.0963891845198064,-78.47792448,-0.11974938000000698,N,485,3743,75
931,932,Monterrey,2017-04-20,2017-04-20,0.19717122171139398,0.640126154238086,-100.37724168,25.77458766,N,1088,5919,437
932,933,Quito,2017-04-21,2017-04-21,0.5803386229997339,0.111561704641262,-78.4729389566438,-0.16684062458906002,N,870,3612,453
933,934,Aguascalientes,2017-04-21,2017-04-21,0.23335536135572799,0.483943638672798,-102.29723299999999,21.880865,N,1015,8282,257
934,935,Monterrey,2017-04-21,2017-04-21,0.126141432196063,0.649000947623024,-100.109775662329,25.752171844794503,N,912,11691,22
935,936,Aguascalientes,2017-04-21,2017-04-21,0.236185054500705,0.509886008166431,-102.25316068,21.89587034,N,6878,12876,440
936,937,Aguascalientes,2017-04-21,2017-04-21,0.23790083669337303,0.502394351022116,-102.29843466,21.86579534,N,1096,10243,259
937,938,Quito,2017-04-21,2017-04-21,0.46736649286886295,0.09276897885771,-78.4849440355664,-0.202692165135934,N,1466,9958,426
938,939,Monterrey,2017-04-21,2017-04-21,0.127147545314277,0.64620736554461,-100.190041112,25.738636332,N,1399,12237,230
939,940,Lima UberX,2017-04-21,2017-04-21,0.419450355613928,0.068244995997809,-76.97281608,-12.10418098,N,4337,24271,1631
940,941,Monterrey,2017-04-21,2017-04-21,0.165415776417769,0.585619503281374,-100.368291871028,25.651671214018698,N,1122,11313,209
941,942,Quito,2017-04-21,2017-04-21,0.503775211334228,0.226267065639609,-78.4653642506926,-0.0830056885930852,N,1963,14978,637
942,943,Aguascalientes,2017-04-21,2017-04-21,0.24083832767244398,0.459204873884718,-102.29222775932101,21.911299303710397,N,1005,9749,276
943,944,Aguascalientes,2017-04-21,2017-04-21,0.31828208831638805,0.44684444197808293,-102.28855264,21.83356464,N,917,7760,163
944,945,Aguascalientes,2017-04-21,2017-04-21,0.315084085904922,0.481410479462205,-102.30964998,21.86149232,N,2434,4619,306
945,946,Quito,2017-04-21,2017-04-21,0.44384859873061405,0.79198343180347,-78.51551468,-0.237872659999999,N,3389,36422,516
946,947,México DF Taxi Libre,2017-04-21,2017-04-21,0.0512848195703835,0.247664752576523,-99.15182034,19.32004432,N,974,4324,220
947,948,Quito,2017-04-21,2017-04-21,0.542807010429221,0.11536157084177699,-78.48834246470591,-0.201115629411767,N,1414,7332,428
948,949,Quito,2017-04-21,2017-04-21,0.48897097545193796,0.0103306257113941,-78.50085520660379,-0.129487423679246,N,1133,6270,414
949,950,Santa Fe,2017-04-21,2017-04-21,0.351052629881068,0.718193244725145,-60.7269203505804,-31.5675737506247,N,762,5163,253
950,951,Quito,2017-04-21,2017-04-21,0.4894830151638859,0.0502427674017141,-78.4852405754559,-0.103872093078563,N,598,3234,226
951,952,Quito,2017-04-21,2017-04-21,0.546777563985029,0.152120531495027,-78.47255164,-0.139920299999999,N,744,4280,283
952,953,Quito,2017-04-21,2017-04-21,0.6780034606892089,0.534947962581668,-78.4935269146867,-0.20555063824588898,N,1343,5882,251
953,954,Guayaquil Cabify Lite,2017-04-21,2017-04-21,0.75632757031159,0.423452986775471,-79.88330758885971,-2.19156898844064,N,416,1606,276
954,955,Monterrey,2017-04-21,2017-04-21,0.15222850804689403,0.6346467700732901,-100.206727221597,25.7277531182417,N,148,131,69
955,956,Quito,2017-04-21,2017-04-21,0.629790879390514,0.0994524351646899,-78.4857771342451,-0.162694054689173,N,1079,4423,493
956,957,Aguascalientes,2017-04-21,2017-04-21,0.26662895947951504,0.517063259054368,-102.27452134,21.92228202,N,570,1693,351
957,958,Quito,2017-04-21,2017-04-21,0.48035613187723203,0.217858897738927,-78.48608854,-0.21277732000002203,N,761,3640,76
958,959,Aguascalientes,2017-04-21,2017-04-21,0.27387836382236,0.516506326233101,-102.29276168,21.90109734,N,843,5102,330
959,960,Aguascalientes,2017-04-21,2017-04-21,0.240703580379826,0.46088466931663297,-102.311371129757,21.893533545518498,N,1211,9881,428
960,961,Quito,2017-04-21,2017-04-21,0.618993129675397,0.173437467034664,-78.49251267872751,-0.173360195942237,N,701,4118,185
961,962,México DF Taxi Libre,2017-04-21,2017-04-21,0.0148222021879721,0.27238613441866605,-99.07632236,19.2991828,N,718,6278,92
962,963,Quito,2017-04-21,2017-04-21,0.577113671129745,0.7945344027011509,-78.496117962495,-0.104729957953672,N,3689,5924,3219
963,964,Default Fare,2017-04-21,2017-04-21,0.3581852532369771,0.717474648898731,-68.5571884660689,-31.5646214753228,N,1170,6678,94
964,965,Cuenca,2017-04-21,2017-04-21,0.734893767632498,0.693931591375841,-78.9999189506861,-2.9066191693763,N,222,1120,29
965,966,Monterrey,2017-04-21,2017-04-21,0.15229139011678197,0.63461982226793,-100.206821974508,25.727985700399,N,637,633,483
966,967,Aguascalientes,2017-04-21,2017-04-21,0.299444416808401,0.429597293062067,-102.24426568,21.88564866,N,6673,23476,5363
967,968,México DF Taxi Libre,2017-04-21,2017-04-21,0.00546175692744669,0.35847037546541793,-99.0019219,19.60335552,N,1017,7194,55
968,969,Quito,2017-04-21,2017-04-21,0.46591122210859,0.109818976242315,-78.47296174,-0.16689516000001903,N,600,3428,168
969,970,Quito,2017-04-21,2017-04-21,0.7053661442434891,0.73482870629247,-78.5554477689805,-0.32222338130843603,N,2631,4180,252
970,971,Quito,2017-04-21,2017-04-21,0.6915859877850961,0.7109533866283001,-78.536549642239,-0.317898904518457,N,64,471,51
971,972,Quito,2017-04-21,2017-04-21,0.56451929084639,0.221748574295688,-78.49900477589041,-0.192340716027402,N,822,1681,175
972,973,Aguascalientes,2017-04-21,2017-04-21,0.282906432427761,0.48601867264070103,-102.29648597256501,21.881329985067,N,470,2294,128
973,974,Quito,2017-04-21,2017-04-21,0.572137004455723,0.19929982702776602,-78.51324067682091,-0.217752340445597,N,3106,5044,266
974,975,Quito,2017-04-21,2017-04-21,0.614555452171847,0.36238695260777704,-78.5003239980088,-0.20693664734289602,N,122,782,28
975,976,Aguascalientes,2017-04-21,2017-04-21,0.24076646244971397,0.481203874236795,-102.249619868526,21.8879244633003,N,1363,10927,321
976,977,St. Domingo,2017-04-19,2017-04-21,0.742224020350913,0.6689781580215101,-79.18827832912591,-0.267562685602097,N,164431,28,13
977,978,Quito,2017-04-21,2017-04-21,0.6913883584225899,0.7108455970916641,-78.5411873020405,-0.328002683870023,N,324,1917,45
978,979,Quito,2017-04-21,2017-04-21,0.5277063305031721,0.11199289515709698,-78.4703959435696,-0.163075784093582,N,738,2831,211
979,980,Quito,2017-04-12,2017-04-21,0.559668388312144,0.3748014129142179,-78.4866263557548,-0.207753460808006,N,739730,74853,164380
980,981,Guayaquil Cabify Lite,2017-04-21,2017-04-21,0.75377635490469,0.41810815497536297,-79.850187824948,-2.18153059126818,N,124,499,19
981,982,Quito,2017-04-21,2017-04-21,0.470825006712724,0.14964118990772302,-78.47073576,-0.100864020000015,N,1267,8435,547
982,983,Aguascalientes,2017-04-21,2017-04-21,0.3142486526906911,0.468879412174688,-102.29741924016399,21.8615094720396,N,741,3387,270
983,984,Aguascalientes,2017-04-21,2017-04-21,0.29657879105206003,0.5130120208074129,-102.29618434,21.93311536,N,262,1323,100
984,985,Aguascalientes,2017-04-21,2017-04-21,0.26508385719083,0.45616866509816495,-102.261735776227,21.888226120426697,N,1699,12764,264
985,986,Guayaquil Cabify Lite,2017-04-21,2017-04-21,0.753767371751849,0.418036291665764,-79.8183003569408,-2.1503843349312697,N,1125,6226,234
986,987,Quito,2017-04-19,2017-04-21,0.6902834306231229,0.532908875427399,-78.553388,-0.26355322000001,N,187896,52535,18101
987,988,México DF Taxi Libre,2017-04-21,2017-04-21,0.04877851992769,0.248042041465709,-99.13419498,19.299925,N,546,1504,240
988,989,Quito,2017-04-21,2017-04-21,0.523196787776892,0.0893104693802946,-78.46519980000001,-0.140493980000021,N,625,2871,229
989,990,Aguascalientes,2017-04-21,2017-04-21,0.285251035319313,0.45986062295064395,-102.269233982583,21.8069589437249,N,1163,10794,346
990,991,Monterrey,2017-04-21,2017-04-21,0.146901498412065,0.6396051638636671,-100.102372966448,25.752031675935196,N,9501,17666,8813
991,992,México DF Radio Taxi,2017-04-20,2017-04-21,0.046936973595245006,0.325143471939722,-99.20260366,19.44808326,N,74917,8982,540
992,993,Quito,2017-04-21,2017-04-21,0.592295199431365,0.364515916996578,-78.48669275489921,-0.191477858110868,N,870,1664,513
993,994,México DF Taxi de Sitio,2017-04-21,2017-04-21,0.096452112055913,0.354275324237601,-99.18873334,19.49031132,N,955,4010,393
994,995,Aguascalientes,2017-04-21,2017-04-21,0.236517431155829,0.48749185654281296,-102.29703751312799,21.882908522228302,N,3252,8572,536
995,996,Ecuador,2017-04-21,2017-04-21,0.48029324980734295,0.79525298576849,-78.4696237727142,-0.0780868413565158,N,144,398,87
996,997,Monterrey,2017-04-21,2017-04-21,0.12934841776037,0.645012682064221,-100.18201284,25.743317494,N,944,9175,127
997,998,Quito,2017-04-21,2017-04-21,0.480239350890296,0.7951182514528949,-78.46955098,-0.0781436800000142,N,162,1531,137
998,999,Quito,2017-04-21,2017-04-21,0.484623129476799,0.7958188698459859,-78.4696928921186,-0.0782704413331688,N,21,282,9
999,1000,Guadalajara UberX,2017-04-21,2017-04-21,0.327750331411007,0.38554502718836703,-103.37311166,20.64289568,N,2332,9775,102
1000,1001,Panamá UberSUV,2017-04-21,2017-04-21,0.7517371792097389,0.0067373646153642,-79.511989795977,8.99459037844291,N,6123,14782,352
1001,1002,Aguascalientes,2017-04-21,2017-04-21,0.300657142441963,0.43112438596600006,-102.285407509048,21.840104109351397,N,1458,3154,1038
1002,1003,Monterrey,2017-04-21,2017-04-21,0.19375762363173998,0.647366118426353,-100.37927034,25.77007834,N,444,2931,149
1003,1004,México DF Taxi Libre,2017-04-21,2017-04-21,0.0488773346089432,0.248077973740303,-99.15310134,19.35490968,N,2191,9459,801
1004,1005,Monterrey,2017-04-21,2017-04-21,0.139175986968637,0.6516328418674571,-100.17509818799999,25.743666824,N,512,3541,120
1005,1006,Riobamba,2017-04-21,2017-04-21,0.729333196023798,0.15080899576301401,-78.68300074,-1.64610752,N,455,3052,143
1006,1007,Aguascalientes,2017-04-21,2017-04-21,0.24704568628571,0.47514045723751,-102.24833634,21.879756,N,2028,20089,533
1007,1008,Aguascalientes,2017-04-21,2017-04-21,0.280993020872586,0.43536431289026,-102.285715296721,21.841414569245895,N,1196,7241,437
1008,1009,Quito,2017-04-21,2017-04-21,0.5331141885135711,0.11268459659631802,-78.4800159618279,-0.18816916731313002,N,1450,6593,568
1009,1010,Monterrey,2017-04-21,2017-04-21,0.139670060374903,0.6513274344146271,-100.153299544706,25.748056064705896,N,633,5048,130
1010,1011,Aguascalientes,2017-04-21,2017-04-21,0.297539988406068,0.5243842262559579,-102.29994866,21.941805,N,393,3921,55
1011,1012,Bogotá UberX,2017-04-21,2017-04-21,0.3664767033094,0.7594224875153031,-74.1432127470299,4.63641586003593,N,23245,12160,4
1012,1013,Monterrey,2017-04-21,2017-04-21,0.152327322728147,0.634826422105429,-100.208129066,25.73517159,N,985,1419,644
1013,1014,México DF Taxi Libre,2017-04-21,2017-04-21,0.0484641095782482,0.247763566334255,-99.12392734,19.29231468,N,926,2394,489
1014,1015,Aguascalientes,2017-04-21,2017-04-21,0.23143296664771199,0.477565824679584,-102.29316393814501,21.8681553728167,N,2049,11096,356
1015,1016,Aguascalientes,2017-04-21,2017-04-21,0.28402932653290996,0.431977761278986,-102.312524915706,21.882821650144702,N,1517,9936,517
1016,1017,Monterrey,2017-04-21,2017-04-21,0.134801191534975,0.6432161650245861,-100.17511281799999,25.743700435999997,N,535,3917,91
1017,1018,Medellín,2017-04-21,2017-04-21,0.39558211851487207,0.7845640497941869,-75.5682484376655,6.19999989112507,N,53,23,59
1018,1019,Medellín UberBlack,2017-04-21,2017-04-21,0.395591101667714,0.784555067483519,-75.56837754,6.199567379999981,N,51,81,47
1019,1020,Bogotá,2017-04-21,2017-04-21,0.376088676849479,0.7675245720190409,-74.0617492214286,4.709107099999991,N,5629,5995,1129
1020,1021,Monterrey Easy Taxi,2017-04-21,2017-04-21,0.194620006304494,0.596479557188649,-100.45800290041099,25.693009679198102,N,1052,11442,76
1021,1022,Quito,2017-04-21,2017-04-21,0.4697919441359861,0.0852680552938398,-78.46462136,-0.130548499999998,N,3672,8306,2727
1022,1023,México DF Taxi Libre,2017-04-21,2017-04-21,0.0479071541020941,0.247970176916215,-99.13711332,19.293907,N,357,1379,137
1023,1024,Monterrey,2017-04-21,2017-04-21,0.15448327941003398,0.633568857749477,-100.14762334,25.76104898,N,1188,13580,201
1024,1025,Monterrey,2017-04-21,2017-04-21,0.13608578239126598,0.6491356862695171,-100.196024814,25.72184428,N,950,8374,109
1025,1026,Guadalajara Easy Taxi,2017-04-21,2017-04-21,0.325208099156949,0.38788059372805,-103.36059636,20.65565868,N,1101,4632,612
1026,1027,Quito,2017-04-21,2017-04-21,0.479008658951052,0.0929127091144699,-78.5037397,-0.21202860000001603,N,2702,10856,1009
1027,1028,México DF Taxi Libre,2017-04-20,2017-04-21,0.029590505458897003,0.326751430278651,-99.16358456574409,19.4217572414748,N,106731,33965,329
1028,1029,México DF Radio Taxi,2017-04-21,2017-04-21,0.10318049353396799,0.327182614593982,-99.20880811006641,19.4344447517093,N,7627,161,359
1029,1030,México DF Taxi Libre,2017-04-21,2017-04-21,0.0458410289486192,0.243784066238765,-99.16594887996469,19.2908630931464,N,1257,6488,341
1030,1031,México DF Taxi Libre,2017-04-21,2017-04-21,0.0610764561672863,0.32283483856989803,-99.16599324541491,19.4137272239365,N,405,993,217
1031,1032,Santa Fe,2017-04-21,2017-04-21,0.352040776693599,0.7171512807400179,-60.7193908270619,-31.4946101744845,N,865,10821,72
1032,1033,Quito,2017-04-21,2017-04-21,0.46500392367162896,0.0848638138615145,-78.4830422,-0.20260438000001899,N,1858,10334,721
1033,1034,Aguascalientes,2017-04-21,2017-04-21,0.26872203409151396,0.47595789598925203,-102.300592475345,21.883149639304104,N,966,4678,3665
1034,1035,Quito,2017-04-21,2017-04-21,0.5468314629020761,0.223347563439335,-78.48787294,-0.15415029999999402,N,1352,5614,1265
1035,1036,Monterrey,2017-04-21,2017-04-21,0.134325084434392,0.652432290700391,-100.145033416,25.855988004,N,1812,19155,231
1036,1037,Santa Fe,2017-04-21,2017-04-21,0.3517353494969989,0.7167021582594579,-60.726704966307295,-31.5674321981132,N,945,10687,105
1037,1038,Quito,2017-04-21,2017-04-21,0.524499344938865,0.219601616690965,-78.47566204,-0.162383219999996,N,862,3283,438
1038,1039,Santa Fe,2017-04-21,2017-04-21,0.352148574527694,0.7204837681673198,-60.7287622529515,-31.664625446669003,N,7469,3204,479
1039,1040,México DF Radio Taxi,2017-04-21,2017-04-21,0.11137312892513801,0.33527630004786896,-99.16791649358959,19.4243388423563,N,2133,10256,1133
1040,1041,México DF Radio Taxi,2017-04-20,2017-04-21,0.0657746451032314,0.31898112644819,-99.1723585540218,19.4118539069088,N,93439,195,226
1041,1042,Quito,2017-04-21,2017-04-21,0.6105309996989909,0.119745340200566,-78.4985915176471,-0.16185979081781,N,280,1350,93
1042,1043,Aguascalientes,2017-04-21,2017-04-21,0.279394019666854,0.4352205865927561,-102.251314849389,21.882191757936003,N,5727,9761,4956
1043,1044,Aguascalientes,2017-04-21,2017-04-21,0.29936356843283096,0.493420520197638,-102.287223960381,21.880201083397,N,609,3023,1055
1044,1045,Aguascalientes,2017-04-21,2017-04-21,0.278675367439558,0.47602077588921204,-102.239983814694,21.906992561566803,N,85,6197,1608
1045,1046,Pereira,2017-04-21,2017-04-21,0.410152792423291,0.7727163653386159,-75.760678,4.79993834,N,1417,9581,417
1046,1047,Bogotá,2017-04-21,2017-04-21,0.38755117987484405,0.752604868050554,-74.04525579578208,4.72023742372587,N,7026,19153,2571
1047,1048,Quito,2017-04-21,2017-04-21,0.5739875339410091,0.165262833664126,-78.4857027,-0.162151640000001,N,647,1647,393
1048,1049,Quito,2017-04-19,2017-04-21,0.600209357084458,0.36188390609674104,-78.4963719636642,-0.20075283425720003,N,163847,37,129
1049,1050,Cali,2017-04-21,2017-04-21,0.416378117342239,0.727633786860625,-76.5365765111556,3.4576385094865296,N,1372,2921,821
1050,1051,Aguascalientes,2017-04-21,2017-04-21,0.23960763573320001,0.5020260559039761,-102.29990640767201,21.8774835871698,N,1348,8322,3044
1051,1052,Quito,2017-04-21,2017-04-21,0.48524296702284203,0.10945965078654099,-78.48435436,-0.0916913600000014,N,1255,8955,417
1052,1053,Santa Fe,2017-04-21,2017-04-21,0.35076516899015003,0.717905806408131,-60.72151616,-31.57907794,N,403,2401,71
1053,1054,Aguascalientes,2017-04-20,2017-04-21,0.22948362248117302,0.476838214536618,-102.3035314765,21.872535519675104,N,72740,144868,335
1054,1055,Quito,2017-04-21,2017-04-21,0.5725322631807359,0.0484012217516666,-78.4787701475,-0.073600087499992,N,733,3510,207
1055,1056,Aguascalientes,2017-04-21,2017-04-21,0.243146997952631,0.49090533019775606,-102.251492534028,21.8885487536877,N,2556,1545,35
1056,1057,Aguascalientes,2017-04-21,2017-04-21,0.321614838020471,0.45598900773329204,-102.34565916390301,21.8556364503966,N,264,1296,28
1057,1058,Rosario Remis,2017-04-20,2017-04-21,0.349453628675335,0.732726820909988,-60.64394441,-33.029708826,N,78240,4127,2086
1058,1059,Quito,2017-04-21,2017-04-21,0.6165317457969101,0.36541421405622704,-78.50282116363641,-0.21799133181818,N,993,4096,358
1059,1060,Quito,2017-04-21,2017-04-21,0.6691370888349489,0.5548088152862449,-78.5374427318573,-0.23768815098636703,N,925,5024,260
1060,1061,Riobamba,2017-04-21,2017-04-21,0.7305459216573601,0.14728761176480898,-78.6787518196216,-1.6459451795352802,N,159,580,120
1061,1062,Quito,2017-04-21,2017-04-21,0.716909495644425,0.7006145621751441,-78.5681260372052,-0.297742918911505,N,39,83,13
1062,1063,Quito,2017-04-19,2017-04-21,0.578263514693418,0.18336380279369702,-78.5207960555795,-0.28992419630050104,N,170323,14867,5395
1063,1064,Riobamba,2017-04-21,2017-04-21,0.7303123596834891,0.15042272152548802,-78.6608467840619,-1.6634030850195198,N,186,1391,0
1064,1065,Monterrey,2017-04-21,2017-04-21,0.16600866450528798,0.5837331394048361,-100.24406554,25.67600206,N,1084,6533,435
1065,1066,Aguascalientes,2017-04-21,2017-04-21,0.32270179951425604,0.449162024562029,-102.272830787297,21.860180254843698,N,1155,10644,549
1066,1067,Monterrey,2017-04-21,2017-04-21,0.217805523787619,0.623149027114771,-101.02010216,25.42085334,N,6785,85923,2120
1067,1068,México DF Radio Taxi,2017-04-21,2017-04-21,0.0654422684481071,0.319008075489029,-99.0896137164557,19.4449394708861,N,3399,10918,121
1068,1069,Houston UberBlack,2017-04-21,2017-04-21,0.35633472375169106,0.193730305027857,-63.1961532215936,-17.8124296898954,N,264,1922,17
1069,1070,Quito,2017-04-21,2017-04-21,0.536976944235285,0.114660886331824,-78.4931803115934,-0.20022972529289101,N,4031,5712,60
1070,1071,Quito,2017-04-21,2017-04-21,0.549903701173765,0.170482023060993,-78.55325868,-0.29658946000000297,N,4235,28382,797
1071,1072,Houston UberBlack,2017-04-21,2017-04-21,0.35503216658971704,0.193766237433782,-63.1462278562077,-17.800372686456,N,783,7826,56
1072,1073,Quito,2017-04-21,2017-04-21,0.6088601332705289,0.375259543894909,-78.4993693432658,-0.206351343861749,N,431,158,20
1073,1074,México DF UberSUV,2017-04-21,2017-04-21,0.0450954272628,0.35434718808624,-99.1351116089041,19.5148936164555,N,98,139,47
1074,1075,Aguascalientes,2017-04-21,2017-04-21,0.322171793496625,0.519111334170094,-102.29059366,21.92678266,N,1133,7552,521
1075,1076,Santa Fe,2017-04-21,2017-04-21,0.351879079942458,0.7183189989831641,-60.7123210708096,-31.5936980364987,N,274,1377,154
1076,1077,Aguascalientes UberX,2017-04-21,2017-04-21,0.248312310836318,0.46091161790322605,-102.27811952,21.9276701,N,1166,10414,301
1077,1078,México DF Taxi Libre,2017-04-21,2017-04-21,0.0940625934001551,0.311579120577922,-99.18839146,19.40231898,N,625,1482,236
1078,1079,Quito,2017-04-21,2017-04-21,0.696104513664217,0.548314296723136,-78.5348089690061,-0.247544873207159,N,557,782,66
1079,1080,Monterrey,2017-04-21,2017-04-21,0.210403405846474,0.610034383442387,-100.45394130787201,25.6952660038948,N,1906,8508,651
1080,1081,Quito,2017-04-21,2017-04-21,0.6710325340844411,0.523710517973641,-78.5154236410243,-0.22206754653535102,N,313,1165,97
1081,1082,Aguascalientes,2017-04-21,2017-04-21,0.295716408379305,0.493465434296148,-102.30717364,21.90172636,N,550,1903,333
1082,1083,Quito,2017-04-21,2017-04-21,0.595385404008736,0.38106253423047,-78.5415607,-0.251596860000025,N,2520,10079,683
1083,1084,Quito,2017-04-20,2017-04-21,0.627679838472833,0.204312395219022,-78.50386986621209,-0.11551571909091499,N,85847,29210,1580
1084,1085,Quito,2017-04-21,2017-04-21,0.6647712765541279,0.42533041421630097,-78.5061087964383,-0.212642009457228,N,1013,1787,699
1085,1086,Cuenca +7km,2017-04-21,2017-04-21,0.733986469195537,0.685784462330687,-78.9943998451439,-2.8873747296161403,N,556,4122,33
1086,1087,Aguascalientes,2017-04-21,2017-04-21,0.3159285022719939,0.5228302057089771,-102.28674495901501,21.8416138952069,N,4761,17906,3460
1087,1088,Houston UberBlack,2017-04-21,2017-04-21,0.356649134101132,0.19371233882485603,-63.17704472,-17.82114942,N,593,4557,119
1088,1089,Quito,2017-04-21,2017-04-21,0.5807698143361121,0.214499222490782,-78.4881324036107,-0.20142365033350304,N,812,4381,308
1089,1090,Monterrey,2017-04-13,2017-04-21,0.168919206025835,0.6125764710016329,-100.33914016683599,25.818921318018102,N,707418,83265,3713
1090,1091,Houston UberBlack,2017-04-21,2017-04-21,0.35546335792609496,0.19481726027325197,-63.20481597941179,-17.8115596629412,N,167,1302,9
1091,1092,Quito,2017-04-21,2017-04-21,0.539159850375696,0.0269404743780364,-78.4667468879159,-0.15960824439059498,N,43578,7421,117
1092,1093,México DF Taxi Libre,2017-04-21,2017-04-21,0.00477903731151585,0.3586500350041629,-99.0229803,19.58116902,N,567,2999,133
1093,1094,Quito,2017-04-21,2017-04-21,0.442932317140812,0.0807315678701229,-78.4951820059016,-0.20572025409837802,N,4039,14523,1961
1094,1095,Aguascalientes,2017-04-21,2017-04-21,0.29329095711218295,0.507325910476081,-102.339673,21.95318568,N,2644,28250,788
1095,1096,Aguascalientes,2017-04-21,2017-04-21,0.28494560812271197,0.43316350366001793,-102.305065275492,21.8699907748782,N,2041,4937,445
1096,1097,Quito,2017-04-20,2017-04-21,0.607988767444933,0.119619576335159,-78.4408976445676,-0.19662656764038,N,128473,8094,3
1097,1098,Quito,2017-04-21,2017-04-21,0.44096500666859095,0.7439997415877131,-78.44097559701291,0.00154050634963112,N,345,1346,136
1098,1099,Quito,2017-04-21,2017-04-21,0.5671783040873829,0.11683480488323401,-78.4885879010786,-0.11750170218205802,N,945,7699,235
1099,1100,Quito,2017-04-21,2017-04-21,0.43722801508665293,0.240990330705011,-78.4533765503005,-0.20910970866701,N,811,2751,397
1100,1101,Medellín,2017-04-20,2017-04-20,0.405544435015758,0.77546495923587,-75.5731423142198,6.196493785702749,N,2086,9946,955
1101,1102,Cali,2017-04-21,2017-04-21,0.41292858665121995,0.724930075088121,-76.51547099999999,3.41899702,N,141,352,39
1102,1103,Aguascalientes,2017-04-21,2017-04-21,0.29056007864845895,0.43175318883749203,-102.29107900000001,21.92911102,N,1882,15512,662
1103,1104,Quito,2017-04-20,2017-04-21,0.705707504051455,0.557773116000454,-78.553994677551,-0.260038754421789,N,84087,1385,761
1104,1105,Monterrey,2017-04-21,2017-04-21,0.182879025541052,0.5735108327781949,-100.233757626691,25.833298424050003,N,3250,34196,267
1105,1106,Bogotá,2017-04-21,2017-04-21,0.36584788261051604,0.7658987669308441,-74.1478631,4.64050593999998,N,8342,14487,30
1106,1107,México DF Taxi de Sitio,2017-04-21,2017-04-21,0.0656398978106134,0.318882313297816,-99.17222912866579,19.4118922060766,N,22,39,11
1107,1108,Guayaquil Cabify Guayaco,2017-04-21,2017-04-21,0.7570192730803621,0.431807086224042,-79.88952298,-2.1815333200000198,N,1659,9547,407
1108,1109,Medellín,2017-04-21,2017-04-21,0.39395616785061605,0.790672016575702,-75.55686734,6.28451334,N,534,2378,110
1109,1110,Cali,2017-04-21,2017-04-21,0.41275790674723795,0.7251276886278979,-76.52769002,3.4014913200000096,N,1215,4645,369
1110,1111,Quito,2017-04-21,2017-04-21,0.5133512522629421,0.272188507287832,-78.49178476,-0.159862699999989,N,1323,7467,430
1111,1112,México DF Radio Taxi,2017-04-21,2017-04-21,0.0265182671872083,0.32799108513526803,-99.17261166,19.41187926,N,2537,10161,19
1112,1113,México DF Taxi de Sitio,2017-04-21,2017-04-21,0.065756678797549,0.31905299055696,-99.1623589884866,19.3814454386647,N,1238,4034,677
1113,1114,Aguascalientes,2017-04-21,2017-04-21,0.28729021101426394,0.517269863153072,-102.309242761562,21.8610834676435,N,2713,13783,694
1114,1115,Houston UberBlack,2017-04-21,2017-04-21,0.354484194266404,0.19240080595525302,-63.1927972692966,-17.8732485582369,N,1163,10795,149
1115,1116,Cali,2017-04-21,2017-04-21,0.414464705787065,0.723726428795977,-76.51573466,3.4171453200000097,N,1964,5627,1125
1116,1117,Monterrey,2017-04-21,2017-04-21,0.20064770186093597,0.6112739881269129,-100.424888363853,25.6700372976115,N,889,5383,76
1117,1118,Quito,2017-04-21,2017-04-21,0.47117534967353003,0.132878677710999,-78.46919458,-0.167886239999989,N,346,1043,211
1118,1119,Medellín,2017-04-21,2017-04-21,0.393875319475045,0.791031308460149,-75.54812934,6.29110398,N,397,1442,52
1119,1120,Default Fare,2017-04-21,2017-04-21,0.7592740444435021,0.42784562729652703,-79.89068862,-2.22528274,N,151,1018,28
1120,1121,México DF Radio Taxi,2017-04-21,2017-04-21,0.066035156535626,0.319403328080015,-99.25072108307508,19.4507133171592,N,3381,9830,5
1121,1122,Monterrey,2017-04-21,2017-04-21,0.179833736727887,0.6588997372492371,-100.33482714,25.7990958,N,479,3866,145
1122,1123,Default Fare,2017-04-21,2017-04-21,0.757872672600275,0.42748631119258895,-79.88962956,-2.2253866,N,20,129,19
1123,1124,Medellín,2017-04-21,2017-04-21,0.39426159504721703,0.7905642290043059,-75.555807,6.287013659999981,N,208,685,44
